w,x,y,z,Time
1,0,0,0,0
1,0,0,0,0.050000000745058
1,0,0,0,0.10000000149012
1,0,0,0,0.15000000596046
1,0,0,0,0.20000000298023
1,0,0,0,0.25
1,0,0,0,0.30000001192093
1,0,0,0,0.34999999403954
1,0,0,0,0.40000000596046
1,0,0,0,0.44999998807907
1,0,0,0,0.5
1,0,0,0,0.55000001192093
1,0,0,0,0.60000002384186
1,0,0,0,0.64999997615814
1,0,0,0,0.69999998807907
1,0,0,0,0.75
1,0,0,0,0.80000001192093
1,0,0,0,0.85000002384186
1,0,0,0,0.89999997615814
1,0,0,0,0.94999998807907
1,0,0,0,1
1,0,0,0,1.0499999523163
1,0,0,0,1.1000000238419
1,0,0,0,1.1499999761581
1,0,0,0,1.2000000476837
1,0,0,0,1.25
1,0,0,0,1.2999999523163
1,0,0,0,1.3500000238419
1,0,0,0,1.3999999761581
1,0,0,0,1.4500000476837
1,0,0,0,1.5
1,0,0,0,1.5499999523163
1,0,0,0,1.6000000238419
1,0,0,0,1.6499999761581
1,0,0,0,1.7000000476837
1,0,0,0,1.75
1,0,0,0,1.7999999523163
1,0,0,0,1.8500000238419
1,0,0,0,1.8999999761581
1,0,0,0,1.9500000476837
1,0,0,0,2
1,0,0,0,2.0499999523163
1,0,0,0,2.0999999046326
1,0,0,0,2.1500000953674
1,0,0,0,2.2000000476837
1,0,0,0,2.25
1,0,0,0,2.2999999523163
1,0,0,0,2.3499999046326
1,0,0,0,2.4000000953674
1,0,0,0,2.4500000476837
1,0,0,0,2.5
1,0,0,0,2.5499999523163
1,0,0,0,2.5999999046326
1,0,0,0,2.6500000953674
1,0,0,0,2.7000000476837
1,0,0,0,2.75
1,0,0,0,2.7999999523163
1,0,0,0,2.8499999046326
1,0,0,0,2.9000000953674
1,0,0,0,2.9500000476837
1,0,0,0,3
1,0,0,0,3.0499999523163
1,0,0,0,3.0999999046326
1,0,0,0,3.1500000953674
1,0,0,0,3.2000000476837
1,0,0,0,3.25
1,0,0,0,3.2999999523163
1,0,0,0,3.3499999046326
1,0,0,0,3.4000000953674
1,0,0,0,3.4500000476837
1,0,0,0,3.5
1,0,0,0,3.5499999523163
1,0,0,0,3.5999999046326
1,0,0,0,3.6500000953674
1,0,0,0,3.7000000476837
1,0,0,0,3.75
1,0,0,0,3.7999999523163
1,0,0,0,3.8499999046326
1,0,0,0,3.9000000953674
1,0,0,0,3.9500000476837
1,0,0,0,4
1,0,0,0,4.0500001907349
1,0,0,0,4.0999999046326
1,0,0,0,4.1500000953674
1,0,0,0,4.1999998092651
1,0,0,0,4.25
1,0,0,0,4.3000001907349
1,0,0,0,4.3499999046326
1,0,0,0,4.4000000953674
1,0,0,0,4.4499998092651
1,0,0,0,4.5
1,0,0,0,4.5500001907349
1,0,0,0,4.5999999046326
1,0,0,0,4.6500000953674
1,0,0,0,4.6999998092651
1,0,0,0,4.75
1,0,0,0,4.8000001907349
1,0,0,0,4.8499999046326
1,0,0,0,4.9000000953674
1,0,0,0,4.9499998092651
1,0,0,0,5
1,0,0,0,5.0500001907349
1,0,0,0,5.0999999046326
1,0,0,0,5.1500000953674
1,0,0,0,5.1999998092651
1,0,0,0,5.25
1,0,0,0,5.3000001907349
1,0,0,0,5.3499999046326
1,0,0,0,5.4000000953674
1,0,0,0,5.4499998092651
1,0,0,0,5.5
1,0,0,0,5.5500001907349
1,0,0,0,5.5999999046326
1,0,0,0,5.6500000953674
1,0,0,0,5.6999998092651
1,0,0,0,5.75
1,0,0,0,5.8000001907349
1,0,0,0,5.8499999046326
1,0,0,0,5.9000000953674
1,0,0,0,5.9499998092651
1,0,0,0,6
1,0,0,0,6.0500001907349
1,0,0,0,6.0999999046326
1,0,0,0,6.1500000953674
1,0,0,0,6.1999998092651
1,0,0,0,6.25
1,0,0,0,6.3000001907349
1,0,0,0,6.3499999046326
1,0,0,0,6.4000000953674
1,0,0,0,6.4499998092651
1,0,0,0,6.5
1,0,0,0,6.5500001907349
1,0,0,0,6.5999999046326
1,0,0,0,6.6500000953674
1,0,0,0,6.6999998092651
1,0,0,0,6.75
1,0,0,0,6.8000001907349
1,0,0,0,6.8499999046326
1,0,0,0,6.9000000953674
1,0,0,0,6.9499998092651
1,0,0,0,7
1,0,0,0,7.0500001907349
1,0,0,0,7.0999999046326
1,0,0,0,7.1500000953674
1,0,0,0,7.1999998092651
1,0,0,0,7.25
1,0,0,0,7.3000001907349
1,0,0,0,7.3499999046326
1,0,0,0,7.4000000953674
1,0,0,0,7.4499998092651
1,0,0,0,7.5
1,0,0,0,7.5500001907349
1,0,0,0,7.5999999046326
1,0,0,0,7.6500000953674
1,0,0,0,7.6999998092651
1,0,0,0,7.75
1,0,0,0,7.8000001907349
1,0,0,0,7.8499999046326
1,0,0,0,7.9000000953674
1,0,0,0,7.9499998092651
1,0,0,0,8
1,0,0,0,8.0500001907349
1,0,0,0,8.1000003814697
1,0,0,0,8.1499996185303
1,0,0,0,8.1999998092651
1,0,0,0,8.25
1,0,0,0,8.3000001907349
1,0,0,0,8.3500003814697
1,0,0,0,8.3999996185303
1,0,0,0,8.4499998092651
1,0,0,0,8.5
1,0,0,0,8.5500001907349
1,0,0,0,8.6000003814697
1,0,0,0,8.6499996185303
1,0,0,0,8.6999998092651
1,0,0,0,8.75
1,0,0,0,8.8000001907349
1,0,0,0,8.8500003814697
1,0,0,0,8.8999996185303
1,0,0,0,8.9499998092651
1,0,0,0,9
1,0,0,0,9.0500001907349
1,0,0,0,9.1000003814697
1,0,0,0,9.1499996185303
1,0,0,0,9.1999998092651
1,0,0,0,9.25
1,0,0,0,9.3000001907349
1,0,0,0,9.3500003814697
1,0,0,0,9.3999996185303
1,0,0,0,9.4499998092651
1,0,0,0,9.5
1,0,0,0,9.5500001907349
1,0,0,0,9.6000003814697
1,0,0,0,9.6499996185303
1,0,0,0,9.6999998092651
1,0,0,0,9.75
1,0,0,0,9.8000001907349
1,0,0,0,9.8500003814697
1,0,0,0,9.8999996185303
1,0,0,0,9.9499998092651
1,0,0,0,10
1,0,0,0,10.050000190735
1,0,0,0,10.10000038147
1,0,0,0,10.14999961853
1,0,0,0,10.199999809265
1,0,0,0,10.25
1,0,0,0,10.300000190735
1,0,0,0,10.35000038147
1,0,0,0,10.39999961853
1,0,0,0,10.449999809265
1,0,0,0,10.5
1,0,0,0,10.550000190735
1,0,0,0,10.60000038147
1,0,0,0,10.64999961853
1,0,0,0,10.699999809265
1,0,0,0,10.75
1,0,0,0,10.800000190735
1,0,0,0,10.85000038147
1,0,0,0,10.89999961853
1,0,0,0,10.949999809265
1,0,0,0,11
1,0,0,0,11.050000190735
1,0,0,0,11.10000038147
1,0,0,0,11.14999961853
1,0,0,0,11.199999809265
1,0,0,0,11.25
1,0,0,0,11.300000190735
1,0,0,0,11.35000038147
1,0,0,0,11.39999961853
1,0,0,0,11.449999809265
1,0,0,0,11.5
1,0,0,0,11.550000190735
1,0,0,0,11.60000038147
1,0,0,0,11.64999961853
1,0,0,0,11.699999809265
0.99962466955185,0.018592227250338,0.0077011776156723,-0.018592214211822,11.75
0.9985728263855,0.036242131143808,0.015012026764452,-0.036242112517357,11.800000190735
0.99694687128067,0.052986983209848,0.021947957575321,-0.052986979484558,11.85000038147
0.99483752250671,0.06886475533247,0.028524743393064,-0.068864777684212,11.89999961853
0.9923250079155,0.083913557231426,0.034758154302835,-0.083913572132587,11.949999809265
0.98948031663895,0.098171271383762,0.040663920342922,-0.098171271383762,12
0.9863657951355,0.11167537420988,0.046257518231869,-0.11167539656162,12.050000190735
0.98303633928299,0.12446238845587,0.051554057747126,-0.12446240335703,12.10000038147
0.97953993082047,0.1365679204464,0.056568324565887,-0.13656795024872,12.14999961853
0.97591853141785,0.14802645146847,0.061314579099417,-0.14802645146847,12.199999809265
0.97220849990845,0.15887117385864,0.065806604921818,-0.15887117385864,12.25
0.96844166517258,0.16913412511349,0.070057637989521,-0.16913411021233,12.300000190735
0.96464520692825,0.17884589731693,0.074080370366573,-0.17884592711926,12.35000038147
0.96084272861481,0.18803577125072,0.077886968851089,-0.18803578615189,12.39999961853
0.95705425739288,0.19673177599907,0.081488899886608,-0.19673176109791,12.449999809265
0.95329684019089,0.20496043562889,0.084897346794605,-0.20496049523354,12.5
0.94958502054214,0.21274709701538,0.088122695684433,-0.21274718642235,12.550000190735
0.94593089818954,0.22011572122574,0.091174848377705,-0.22011584043503,12.60000038147
0.94234442710876,0.2270891815424,0.094063341617584,-0.22708931565285,12.64999961853
0.93883389234543,0.23368911445141,0.09679713845253,-0.23368926346302,12.699999809265
0.93540585041046,0.23993591964245,0.099384635686874,-0.23993603885174,12.75
0.93206566572189,0.24584899842739,0.10183394700289,-0.24584908783436,12.800000190735
0.92881727218628,0.25144663453102,0.10415256023407,-0.25144666433334,12.85000038147
0.92566365003586,0.256746083498,0.1063476651907,-0.256746083498,12.89999961853
0.92260682582855,0.26176366209984,0.10842599719763,-0.26176366209984,12.949999809265
0.91964828968048,0.26651477813721,0.11039400100708,-0.26651471853256,13
0.91678845882416,0.2710140645504,0.11225767433643,-0.2710140645504,13.050000190735
0.91402721405029,0.27527531981468,0.11402273923159,-0.27527537941933,13.10000038147
0.91136425733566,0.27931156754494,0.11569467186928,-0.2793116569519,13.14999961853
0.90879863500595,0.28313499689102,0.11727838218212,-0.28313499689102,13.199999809265
0.90632903575897,0.28675717115402,0.11877873539925,-0.28675717115402,13.25
0.90395385026932,0.29018905758858,0.1202002838254,-0.29018902778625,13.300000190735
0.90167129039764,0.29344102740288,0.12154729664326,-0.29344099760056,13.35000038147
0.89947926998138,0.29652264714241,0.12282378226519,-0.29652261734009,13.39999961853
0.89737570285797,0.29944330453873,0.12403354048729,-0.2994432747364,13.449999809265
0.89535820484161,0.30221155285835,0.12518018484116,-0.30221155285835,13.5
0.89342439174652,0.30483561754227,0.12626713514328,-0.30483564734459,13.550000190735
0.89157181978226,0.30732315778732,0.12729747593403,-0.30732315778732,13.60000038147
0.88979798555374,0.30968147516251,0.12827433645725,-0.30968147516251,13.64999961853
0.88810032606125,0.31191751360893,0.12920051813126,-0.31191754341125,13.699999809265
0.88647621870041,0.31403777003288,0.13007870316505,-0.31403782963753,13.75
0.8849231004715,0.31604847311974,0.1309115588665,-0.31604847311974,13.800000190735
0.88343846797943,0.31795537471771,0.13170143961906,-0.31795540452003,13.85000038147
0.88201981782913,0.31976392865181,0.13245061039925,-0.31976392865181,13.89999961853
0.88066464662552,0.32147935032845,0.13316115736961,-0.3214792907238,13.949999809265
0.87937051057816,0.32310661673546,0.13383510708809,-0.32310646772385,14
0.8781350851059,0.32465016841888,0.13447448611259,-0.32465004920959,14.050000190735
0.87695598602295,0.32611456513405,0.13508106768131,-0.32611447572708,14.10000038147
0.87583088874817,0.32750400900841,0.13565656542778,-0.32750383019447,14.14999961853
0.8747575879097,0.32882222533226,0.13620260357857,-0.32882213592529,14.199999809265
0.87373399734497,0.33007299900055,0.13672071695328,-0.3300729393959,14.25
0.87275797128677,0.33125996589661,0.13721239566803,-0.33125990629196,14.300000190735
0.87182754278183,0.33238631486893,0.13767893612385,-0.33238637447357,14.35000038147
0.87094062566757,0.33345526456833,0.1381216943264,-0.33345526456833,14.39999961853
0.8700954914093,0.33446970582008,0.13854187726974,-0.33446973562241,14.449999809265
0.86929017305374,0.33543258905411,0.13894069194794,-0.33543267846107,14.5
0.86852306127548,0.33634647727013,0.13931928575039,-0.33634653687477,14.550000190735
0.86779236793518,0.33721381425858,0.13967852294445,-0.33721390366554,14.60000038147
0.86709654331207,0.33803704380989,0.14001946151257,-0.33803716301918,14.64999961853
0.86643385887146,0.33881863951683,0.1403431892395,-0.33881869912148,14.699999809265
0.86580288410187,0.33956062793732,0.14065052568913,-0.33956071734428,14.75
0.86520218849182,0.34026488661766,0.1409422904253,-0.34026500582695,14.800000190735
0.86463040113449,0.34093350172043,0.14121925830841,-0.34093365073204,14.85000038147
0.86408627033234,0.341568171978,0.14148211479187,-0.34156829118729,14.89999961853
0.86356824636459,0.34217098355293,0.14173176884651,-0.34217104315758,14.949999809265
0.8630753159523,0.34274324774742,0.14196883141994,-0.34274327754974,15
0.86260634660721,0.34328657388687,0.14219389855862,-0.34328651428223,15.050000190735
0.86216008663177,0.34380236268044,0.14240756630898,-0.34380233287811,15.10000038147
0.8617354631424,0.3442921936512,0.14261044561863,-0.3442921936512,15.14999961853
0.86133152246475,0.34475737810135,0.14280307292938,-0.34475740790367,15.199999809265
0.86094737052917,0.34519895911217,0.14298589527607,-0.34519901871681,15.25
0.86058175563812,0.34561851620674,0.14315968751907,-0.34561857581139,15.300000190735
0.86023426055908,0.34601664543152,0.14332464337349,-0.34601676464081,15.35000038147
0.8599037528038,0.34639477729797,0.14348123967648,-0.34639486670494,15.39999961853
0.85958927869797,0.34675398468971,0.14363007247448,-0.34675407409668,15.449999809265
0.85929036140442,0.34709498286247,0.1437713354826,-0.34709513187408,15.5
0.85900592803955,0.34741899371147,0.14390555024147,-0.34741914272308,15.550000190735
0.85873568058014,0.34772652387619,0.14403286576271,-0.34772664308548,15.60000038147
0.85847872495651,0.34801864624023,0.14415387809277,-0.3480187356472,15.64999961853
0.85823428630829,0.34829613566399,0.14426882565022,-0.34829625487328,15.699999809265
0.85800194740295,0.34855958819389,0.14437793195248,-0.34855976700783,15.75
0.85778123140335,0.34880962967873,0.1444815248251,-0.34880986809731,15.800000190735
0.85757118463516,0.34904739260674,0.1445799767971,-0.34904754161835,15.85000038147
0.85737156867981,0.34927314519882,0.1446735560894,-0.34927332401276,15.89999961853
0.85718166828156,0.34948769211769,0.1447624117136,-0.34948787093163,15.949999809265
0.85700130462646,0.34969139099121,0.1448467373848,-0.3496915102005,16
0.85682982206345,0.34988486766815,0.14492689073086,-0.34988498687744,16.049999237061
0.85666680335999,0.35006865859032,0.14500300586224,-0.35006868839264,16.10000038147
0.85651171207428,0.35024333000183,0.1450754404068,-0.35024333000183,16.14999961853
0.85636466741562,0.35040888190269,0.14514400064945,-0.35040885210037,16.200000762939
0.85622483491898,0.35056626796722,0.14520913362503,-0.35056626796722,16.25
0.85609185695648,0.350715726614,0.14527106285095,-0.350715726614,16.299999237061
0.85596531629562,0.35085797309875,0.14532998204231,-0.35085794329643,16.35000038147
0.85584545135498,0.35099259018898,0.14538575708866,-0.35099259018898,16.39999961853
0.85573130846024,0.35112065076828,0.14543877542019,-0.35112074017525,16.450000762939
0.85562300682068,0.35124215483665,0.14548908174038,-0.35124227404594,16.5
0.85551989078522,0.35135778784752,0.1455370336771,-0.35135793685913,16.549999237061
0.8554220199585,0.35146754980087,0.14558246731758,-0.35146763920784,16.60000038147
0.85532903671265,0.35157173871994,0.14562565088272,-0.35157188773155,16.64999961853
0.85524082183838,0.35167050361633,0.14566656947136,-0.35167062282562,16.700000762939
0.85515689849854,0.35176452994347,0.14570544660091,-0.35176458954811,16.75
0.85507732629776,0.35185360908508,0.14574234187603,-0.35185366868973,16.799999237061
0.85500180721283,0.35193809866905,0.145777374506,-0.35193818807602,16.85000038147
0.85493010282516,0.3520182967186,0.14581064879894,-0.35201835632324,16.89999961853
0.85486125946045,0.35209527611732,0.14584255218506,-0.35209533572197,16.950000762939
0.85479658842087,0.35216757655144,0.14587251842022,-0.35216760635376,17
0.8547351360321,0.3522362112999,0.14590093493462,-0.35223627090454,17.049999237061
0.85467708110809,0.35230112075806,0.14592787623405,-0.35230112075806,17.10000038147
0.85462111234665,0.35236364603043,0.14595377445221,-0.3523636162281,17.14999961853
0.85456734895706,0.35242372751236,0.14597862958908,-0.35242363810539,17.200000762939
0.8545173406601,0.35247957706451,0.14600174129009,-0.35247948765755,17.25
0.85446989536285,0.35253259539604,0.14602372050285,-0.35253238677979,17.299999237061
0.85442507266998,0.35258263349533,0.1460444778204,-0.35258242487907,17.35000038147
0.85438108444214,0.35263168811798,0.14606475830078,-0.3526314496994,17.39999961853
0.8543409705162,0.35267645120621,0.14608331024647,-0.35267624258995,17.450000762939
0.85430186986923,0.35272002220154,0.14610132575035,-0.35271987318993,17.5
0.85426485538483,0.35276129841805,0.14611841738224,-0.3527612388134,17.549999237061
0.85423010587692,0.35280004143715,0.14613443613052,-0.35280001163483,17.60000038147
0.85419648885727,0.35283747315407,0.14614993333817,-0.35283747315407,17.64999961853
0.8541653752327,0.35287219285965,0.14616429805756,-0.35287216305733,17.700000762939
0.85413426160812,0.35290688276291,0.14617867767811,-0.35290688276291,17.75
0.85410583019257,0.35293856263161,0.14619179069996,-0.35293862223625,17.799999237061
0.85407882928848,0.35296857357025,0.14620423316956,-0.3529686331749,17.85000038147
0.85405343770981,0.35299691557884,0.14621599018574,-0.35299700498581,17.89999961853
0.85402798652649,0.35302528738976,0.14622770249844,-0.35302531719208,17.950000762939
0.85400593280792,0.35304975509644,0.14623786509037,-0.35304993391037,18
0.85398578643799,0.35307216644287,0.14624719321728,-0.35307237505913,18.049999237061
0.8539656996727,0.35309451818466,0.1462564766407,-0.35309475660324,18.10000038147
0.85394555330276,0.3531169295311,0.14626580476761,-0.35311722755432,18.14999961853
0.85392540693283,0.35313934087753,0.14627513289452,-0.35313972830772,18.200000762939
0.85390734672546,0.3531593978405,0.1462834328413,-0.35315978527069,18.25
0.85389178991318,0.35317671298981,0.14629063010216,-0.35317716002464,18.299999237061
0.85387378931046,0.35319674015045,0.1462989449501,-0.35319718718529,18.35000038147
0.85386109352112,0.35321092605591,0.14630480110645,-0.3532113134861,18.39999961853
0.85384547710419,0.35322833061218,0.14631199836731,-0.35322871804237,18.450000762939
0.85383647680283,0.3532383441925,0.14631614089012,-0.35323867201805,18.5
0.85382372140884,0.35325253009796,0.14632199704647,-0.35325291752815,18.549999237061
0.85381096601486,0.35326674580574,0.14632788300514,-0.35326704382896,18.60000038147
0.8538019657135,0.35327675938606,0.14633210003376,-0.35327705740929,18.64999961853
0.85378921031952,0.3532909154892,0.14633795619011,-0.35329124331474,18.700000762939
0.85377651453018,0.35330510139465,0.14634382724762,-0.35330536961555,18.75
0.85376751422882,0.35331508517265,0.14634802937508,-0.35331535339355,18.799999237061
0.8537585735321,0.3533251285553,0.14635215699673,-0.35332533717155,18.85000038147
0.85374957323074,0.3533351123333,0.14635628461838,-0.35333535075188,18.89999961853
0.85373681783676,0.35334926843643,0.14636217057705,-0.35334947705269,18.950000762939
0.85373681783676,0.35334926843643,0.14636218547821,-0.35334953665733,19
0.85373681783676,0.35334929823875,0.14636217057705,-0.35334947705269,19.049999237061
0.85373675823212,0.3533493578434,0.14636221528053,-0.35334956645966,19.10000038147
0.85373669862747,0.35334944725037,0.14636218547821,-0.35334965586662,19.14999961853
0.85373663902283,0.35334947705269,0.14636220037937,-0.35334971547127,19.200000762939
0.85373663902283,0.35334947705269,0.14636223018169,-0.35334974527359,19.25
0.85373663902283,0.35334947705269,0.14636220037937,-0.35334974527359,19.299999237061
0.85373657941818,0.35334950685501,0.14636221528053,-0.35334980487823,19.35000038147
0.85373657941818,0.35334950685501,0.14636220037937,-0.35334977507591,19.39999961853
0.85372763872147,0.35335952043533,0.14636635780334,-0.35335978865623,19.450000762939
0.85372763872147,0.35335952043533,0.14636632800102,-0.35335981845856,19.5
0.85371857881546,0.35336956381798,0.14637051522732,-0.35336983203888,19.549999237061
0.85370963811874,0.35337954759598,0.14637465775013,-0.3533798456192,19.60000038147
0.85370951890945,0.3533795773983,0.14637470245361,-0.35337999463081,19.64999961853
0.85370951890945,0.35337951779366,0.14637468755245,-0.35337999463081,19.700000762939
0.85370951890945,0.35337954759598,0.14637468755245,-0.35338002443314,19.75
0.85370945930481,0.35337960720062,0.14637473225594,-0.35338005423546,19.799999237061
0.85370939970016,0.35337966680527,0.1463747471571,-0.3533801138401,19.85000038147
0.85370939970016,0.35337969660759,0.1463747471571,-0.35338023304939,19.89999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,19.950000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.049999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.10000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.14999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.200000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.25
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.299999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.35000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.39999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.450000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.5
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.549999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.60000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.64999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.700000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.75
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.799999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.85000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.89999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,20.950000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.049999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.10000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.14999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.200000762939
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.25
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.299999237061
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.35000038147
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.39999961853
0.85370928049088,0.35337975621223,0.14637477695942,-0.35338026285172,21.450000762939
